"TIN","TaxpayerType","TaxAccountNo","AssessmentNo","FormVersion","TaxPeriodYear","TaxPeriodMonth","ReceiveDate","EntryDate","DueDate","10TotalSales","20ExemptSales","30Zero-ratedSales","40AddLines20and30","50GSTTaxableSales","60OutputDebits","70DeferredImportLiabil","80GSTPaidBus.Input","90GSTPaidExemptSales","100GSTPaidPriv.Purpose","110AddLines90and100","120InputCredits","130OutputDebits","140DeductInputCredits","151GSTPayable","152GSTRefundable","160GSTS64ACrAllowable"
"500218891","ENTERPRISE",51694,3100557,3,2023,1,19-APR-23,02-MAY-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218891","ENTERPRISE",51694,3100559,3,2023,2,19-APR-23,02-MAY-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218891","ENTERPRISE",51694,3100179,3,2023,3,19-APR-23,01-MAY-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218891","ENTERPRISE",51694,3206815,3,2023,4,01-AUG-23,16-AUG-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218891","ENTERPRISE",51694,3206811,3,2023,5,01-AUG-23,16-AUG-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218891","ENTERPRISE",51694,3206797,3,2023,6,01-AUG-23,16-AUG-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622779,3,2023,1,30-OCT-24,30-OCT-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622777,3,2023,2,30-OCT-24,30-OCT-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622778,3,2023,3,30-OCT-24,30-OCT-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622784,3,2023,4,30-OCT-24,30-OCT-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622785,3,2023,5,30-OCT-24,30-OCT-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622787,3,2023,6,30-OCT-24,30-OCT-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622780,3,2023,7,30-OCT-24,30-OCT-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622782,3,2023,8,30-OCT-24,30-OCT-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622783,3,2023,9,30-OCT-24,30-OCT-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622789,3,2023,10,30-OCT-24,30-OCT-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622790,3,2023,11,30-OCT-24,30-OCT-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500218935","ENTERPRISE",105596,3622791,3,2023,12,30-OCT-24,30-OCT-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219024","ENTERPRISE",38038,3066533,3,2023,2,24-MAR-23,27-MAR-23,21-MAR-23,23900,0,0,0,23900,2172.73,0,1547.27,0,0,0,1547.27,2172.73,1547.27,625.46,0,0
"500219113","ENTERPRISE",202703,3723081,3,2023,1,03-MAR-25,07-MAR-25,21-FEB-23,102039.6,0,0,0,102039.6,9276.33,0,9000,0,0,0,9000,9276.33,9000,276.33,0,0
"500219113","ENTERPRISE",202703,3723087,3,2023,2,03-MAR-25,07-MAR-25,21-MAR-23,52557.17,0,0,0,52557.17,4777.92,0,4540.44,0,0,0,4540.44,4777.92,4540.44,237.48,0,0
"500219113","ENTERPRISE",202703,3723093,3,2023,3,03-MAR-25,07-MAR-25,21-APR-23,36575.74,0,0,0,36575.74,3325.07,0,1406.77,0,0,0,1406.77,3325.07,1406.77,1918.3,0,0
"500219113","ENTERPRISE",202703,3723097,3,2023,4,03-MAR-25,07-MAR-25,22-MAY-23,43009.77,0,0,0,43009.77,3909.98,0,3078.98,0,0,0,3078.98,3909.98,3078.98,831,0,0
"500219113","ENTERPRISE",202703,3723109,3,2023,5,03-MAR-25,07-MAR-25,21-JUN-23,60487.75,0,0,0,60487.75,5498.89,0,4258.71,0,0,0,4258.71,5498.89,4258.71,1240.18,0,0
"500219113","ENTERPRISE",202703,3723138,3,2023,6,03-MAR-25,07-MAR-25,21-JUL-23,34221.32,0,0,0,34221.32,3111.03,0,1557.24,0,0,0,1557.24,3111.03,1557.24,1553.79,0,0
"500219113","ENTERPRISE",202703,3724552,3,2023,7,03-MAR-25,10-MAR-25,21-AUG-23,37414.24,0,0,0,37414.24,3401.29,0,3086.32,0,0,0,3086.32,3401.29,3086.32,314.97,0,0
"500219113","ENTERPRISE",202703,3724556,3,2023,8,03-MAR-25,10-MAR-25,21-SEP-23,123828.26,0,0,0,123828.26,11257.11,0,10694.73,0,0,0,10694.73,11257.11,10694.73,562.38,0,0
"500219113","ENTERPRISE",202703,3724563,3,2023,9,03-MAR-25,10-MAR-25,23-OCT-23,32962.73,0,0,0,32962.73,2996.61,0,1644.06,0,0,0,1644.06,2996.61,1644.06,1352.55,0,0
"500219113","ENTERPRISE",202703,3724559,3,2023,10,03-MAR-25,10-MAR-25,21-NOV-23,94952.84,0,0,0,94952.84,8632.08,0,8500,0,0,0,8500,8632.08,8500,132.08,0,0
"500219113","ENTERPRISE",202703,3724567,3,2023,11,03-MAR-25,10-MAR-25,21-DEC-23,73368.1,0,0,0,73368.1,6669.83,0,5903.95,0,0,0,5903.95,6669.83,5903.95,765.88,0,0
"500219113","ENTERPRISE",202703,3724572,3,2023,12,03-MAR-25,10-MAR-25,22-JAN-24,74869.66,0,0,0,74869.66,6806.33,0,6126.36,0,0,0,6126.36,6806.33,6126.36,679.97,0,0
"500219220","ENTERPRISE",37633,3470607,3,2023,1,27-MAY-24,27-MAY-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470604,3,2023,2,27-MAY-24,27-MAY-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470605,3,2023,3,27-MAY-24,27-MAY-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470615,3,2023,4,27-MAY-24,27-MAY-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470616,3,2023,5,27-MAY-24,27-MAY-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470619,3,2023,6,27-MAY-24,27-MAY-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470608,3,2023,7,27-MAY-24,27-MAY-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470610,3,2023,8,27-MAY-24,27-MAY-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470612,3,2023,9,27-MAY-24,27-MAY-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470623,3,2023,10,27-MAY-24,27-MAY-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470625,3,2023,11,27-MAY-24,27-MAY-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219220","ENTERPRISE",37633,3470628,3,2023,12,27-MAY-24,27-MAY-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232868,3,2023,1,24-AUG-23,12-SEP-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232866,3,2023,2,24-AUG-23,12-SEP-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232867,3,2023,3,24-AUG-23,12-SEP-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232871,3,2023,4,24-AUG-23,12-SEP-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232872,3,2023,5,24-AUG-23,12-SEP-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232874,3,2023,6,24-AUG-23,12-SEP-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232869,3,2023,7,24-AUG-23,12-SEP-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219319","ENTERPRISE",37408,3232870,3,2023,8,24-AUG-23,12-SEP-23,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3068795,3,2023,1,22-MAR-23,28-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3081439,3,2023,2,22-MAR-23,11-APR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3097657,3,2023,3,25-MAR-23,27-APR-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3160494,3,2023,4,26-MAY-23,28-JUN-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3187523,3,2023,5,22-JUN-23,26-JUL-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3193315,3,2023,6,31-JUL-23,02-AUG-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3223711,3,2023,7,22-AUG-23,04-SEP-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3258498,3,2023,8,26-SEP-23,11-OCT-23,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3332509,3,2023,9,15-DEC-23,17-JAN-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3332508,3,2023,10,15-DEC-23,17-JAN-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3382290,3,2023,11,08-FEB-24,12-MAR-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219382","ENTERPRISE",39338,3382285,3,2023,12,08-FEB-24,12-MAR-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3038943,3,2023,1,14-FEB-23,02-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3058735,3,2023,2,14-MAR-23,20-MAR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3088905,3,2023,3,13-APR-23,19-APR-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3124658,3,2023,4,11-MAY-23,25-MAY-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3154147,3,2023,5,13-JUN-23,22-JUN-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3237648,3,2023,6,13-JUL-23,19-SEP-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3215059,3,2023,7,15-AUG-23,25-AUG-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3235525,3,2023,8,12-SEP-23,18-SEP-23,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3265136,3,2023,9,12-OCT-23,17-OCT-23,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3295454,3,2023,10,14-NOV-23,17-NOV-23,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3357304,3,2023,11,12-DEC-23,16-FEB-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219471","ENTERPRISE",55846,3335659,3,2023,12,15-JAN-24,22-JAN-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219621","ENTERPRISE",37864,3274500,3,2023,3,02-AUG-23,26-OCT-23,21-APR-23,19636,0,0,0,19636,1785.09,0,0,0,0,0,0,1785.09,0,1785.09,0,0
"500219621","ENTERPRISE",37864,3276859,3,2023,12,04-AUG-23,30-OCT-23,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219694","ENTERPRISE",54739,3031925,3,2023,1,21-FEB-23,21-FEB-23,21-FEB-23,6673.33,0,0,0,6673.33,606.67,0,69.13,0,0,0,69.13,606.67,69.13,537.54,0,0
"500219694","ENTERPRISE",54739,3060255,3,2023,2,21-MAR-23,21-MAR-23,21-MAR-23,6673.33,0,0,0,6673.33,606.67,0,51.57,0,0,0,51.57,606.67,51.57,555.1,0,0
"500219694","ENTERPRISE",54739,3090765,3,2023,3,21-APR-23,21-APR-23,21-APR-23,6673.33,0,0,0,6673.33,606.67,0,49.26,0,0,0,49.26,606.67,49.26,557.41,0,0
"500219694","ENTERPRISE",54739,3105640,3,2023,4,08-MAY-23,08-MAY-23,22-MAY-23,6673.33,0,0,0,6673.33,606.67,0,69.13,0,0,0,69.13,606.67,69.13,537.54,0,0
"500219694","ENTERPRISE",54739,3150588,3,2023,5,20-JUN-23,20-JUN-23,21-JUN-23,6673.33,0,0,0,6673.33,606.67,0,75.91,0,0,0,75.91,606.67,75.91,530.76,0,0
"500219694","ENTERPRISE",54739,3182788,3,2023,6,20-JUL-23,20-JUL-23,21-JUL-23,6673.33,0,0,0,6673.33,606.67,0,93,0,0,0,93,606.67,93,513.67,0,0
"500219694","ENTERPRISE",54739,3209712,3,2023,7,21-AUG-23,21-AUG-23,21-AUG-23,6673.33,0,0,0,6673.33,606.67,0,127.76,0,0,0,127.76,606.67,127.76,478.91,0,0
"500219694","ENTERPRISE",54739,3239862,3,2023,8,21-SEP-23,21-SEP-23,21-SEP-23,6673.33,0,0,0,6673.33,606.67,0,136.46,0,0,0,136.46,606.67,136.46,470.21,0,0
"500219694","ENTERPRISE",54739,3267121,3,2023,9,19-OCT-23,19-OCT-23,23-OCT-23,6673.33,0,0,0,6673.33,606.67,0,128.64,0,0,0,128.64,606.67,128.64,478.03,0,0
"500219694","ENTERPRISE",54739,3295966,3,2023,10,20-NOV-23,20-NOV-23,21-NOV-23,6673.33,0,0,0,6673.33,606.67,0,49.78,0,0,0,49.78,606.67,49.78,556.89,0,0
"500219694","ENTERPRISE",54739,3319283,3,2023,11,18-DEC-23,18-DEC-23,21-DEC-23,72798.33,0,0,0,72798.33,6618.03,0,4164.98,0,0,0,4164.98,6618.03,4164.98,2453.05,0,0
"500219694","ENTERPRISE",54739,3335808,3,2023,12,22-JAN-24,22-JAN-24,22-JAN-24,6673.33,0,0,0,6673.33,606.67,0,395.7,0,0,0,395.7,606.67,395.7,210.97,0,0
"500219738","ENTERPRISE",39582,3625803,3,2023,1,13-MAR-24,02-NOV-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625801,3,2023,2,13-MAR-24,02-NOV-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625800,3,2023,3,13-MAR-24,02-NOV-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625799,3,2023,4,13-MAR-24,02-NOV-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625798,3,2023,5,02-NOV-24,02-NOV-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625797,3,2023,6,02-NOV-24,02-NOV-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625796,3,2023,7,02-NOV-24,02-NOV-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625794,3,2023,8,13-MAR-24,02-NOV-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625778,3,2023,9,13-MAR-24,02-NOV-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625790,3,2023,10,13-MAR-24,02-NOV-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625791,3,2023,11,02-NOV-24,02-NOV-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500219738","ENTERPRISE",39582,3625793,3,2023,12,13-MAR-24,02-NOV-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3660652,3,2023,1,31-OCT-24,29-NOV-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3660622,3,2023,2,31-OCT-24,29-NOV-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3660620,3,2023,3,31-OCT-24,29-NOV-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3660617,3,2023,4,31-OCT-24,29-NOV-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661412,3,2023,5,31-OCT-24,02-DEC-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661404,3,2023,6,31-OCT-24,02-DEC-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661401,3,2023,7,31-OCT-24,02-DEC-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661398,3,2023,8,31-OCT-24,02-DEC-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661394,3,2023,9,31-OCT-24,02-DEC-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661392,3,2023,10,31-OCT-24,02-DEC-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661330,3,2023,11,31-OCT-24,02-DEC-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220183","ENTERPRISE",60788,3661326,3,2023,12,31-OCT-24,02-DEC-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500220227","ENTERPRISE",63861,3266427,3,2023,1,22-JUN-23,18-OCT-23,21-FEB-23,11000,0,0,0,11000,1000,0,1835,0,0,0,1835,1000,1835,0,835,0
"500220227","ENTERPRISE",63861,3266426,3,2023,2,22-JUN-23,18-OCT-23,21-MAR-23,11000,0,0,0,11000,1000,0,1902,0,0,0,1902,1000,1902,0,902,0
"500220227","ENTERPRISE",63861,3266428,3,2023,3,22-JUN-23,18-OCT-23,21-APR-23,11000,0,0,0,11000,1000,0,1894,0,0,0,1894,1000,1894,0,894,0
"500220227","ENTERPRISE",63861,3242649,3,2023,4,22-JUN-23,25-SEP-23,22-MAY-23,11000,0,0,0,11000,1000,0,1897,0,0,0,1897,1000,1897,0,897,0
"500220227","ENTERPRISE",63861,3242671,3,2023,5,22-JUN-23,25-SEP-23,21-JUN-23,11000,0,0,0,11000,1000,0,1887,0,0,0,1887,1000,1887,0,887,0
"500220227","ENTERPRISE",63861,3242008,3,2023,6,22-JUN-23,25-SEP-23,21-JUL-23,11000,0,0,0,11000,1000,0,1889,0,0,0,1889,1000,1889,0,889,0
"500220227","ENTERPRISE",63861,3305465,3,2023,7,23-OCT-23,04-DEC-23,21-AUG-23,4400,0,0,0,4400,400,0,1123,0,0,0,1123,400,1123,0,723,0
"500220227","ENTERPRISE",63861,3305468,3,2023,8,23-OCT-23,04-DEC-23,21-SEP-23,5500,0,0,0,5500,500,0,1095,0,0,0,1095,500,1095,0,595,0
"500220227","ENTERPRISE",63861,3305463,3,2023,9,23-OCT-23,04-DEC-23,23-OCT-23,4400,0,0,0,4400,400,0,1128,0,0,0,1128,400,1128,0,728,0
"500220227","ENTERPRISE",63861,3545857,3,2023,10,05-FEB-24,15-AUG-24,21-NOV-23,11000,0,0,0,11000,1000,0,1715,0,0,0,1715,1000,1715,0,715,0
"500220227","ENTERPRISE",63861,3545855,3,2023,11,05-FEB-24,15-AUG-24,21-DEC-23,11000,0,0,0,11000,1000,0,1696,0,0,0,1696,1000,1696,0,696,0
"500220227","ENTERPRISE",63861,3545852,3,2023,12,05-FEB-24,15-AUG-24,22-JAN-24,9900,0,0,0,9900,900,0,1693,0,0,0,1693,900,1693,0,793,0
"500220307","ENTERPRISE",38576,3640471,3,2023,2,16-OCT-24,14-NOV-24,21-MAR-23,0,0,0,0,0,0,0,4448.54,0,0,0,4448.54,0,4448.54,0,4448.54,0
"500220307","ENTERPRISE",38576,3094085,3,2023,3,25-APR-23,25-APR-23,21-APR-23,295920.31,249500,0,249500,46420.31,4220.03,0,3584.55,0,0,0,3584.55,4220.03,3584.55,635.48,0,0
"500220307","ENTERPRISE",38576,3243471,3,2023,5,30-JUN-23,26-SEP-23,21-JUN-23,30138.24,0,0,0,30138.24,2739.84,0,2779.6,0,0,0,2779.6,2739.84,2779.6,0,39.76,0
"500220307","ENTERPRISE",38576,3243474,3,2023,6,27-JUL-23,26-SEP-23,21-JUL-23,30138.24,0,0,0,30138.24,2739.84,0,3701.84,0,0,0,3701.84,2739.84,3701.84,0,962,0
"500220307","ENTERPRISE",38576,3265860,3,2023,7,15-AUG-23,18-OCT-23,21-AUG-23,30138.24,0,0,0,30138.24,2739.84,0,6302.92,0,0,0,6302.92,2739.84,6302.92,0,3563.08,0
"500220307","ENTERPRISE",38576,3288344,3,2023,8,03-OCT-23,10-NOV-23,21-SEP-23,30138.24,0,0,0,30138.24,2739.84,0,7424.58,0,0,0,7424.58,2739.84,7424.58,0,4684.74,0
"500220307","ENTERPRISE",38576,3290065,3,2023,9,31-OCT-23,13-NOV-23,23-OCT-23,30138.24,0,0,0,30138.24,2739.84,0,6435.31,0,0,0,6435.31,2739.84,6435.31,0,3695.47,0
"500220307","ENTERPRISE",38576,3618981,3,2023,10,21-NOV-23,28-OCT-24,21-NOV-23,30138.24,0,0,0,30138.24,2739.84,0,3346.12,0,0,0,3346.12,2739.84,3346.12,0,606.28,0
"500220307","ENTERPRISE",38576,3640453,3,2023,11,16-OCT-24,14-NOV-24,21-DEC-23,30138.24,0,0,0,30138.24,2739.84,0,3163.44,0,0,0,3163.44,2739.84,3163.44,0,423.6,0
"500220307","ENTERPRISE",38576,3336857,3,2023,12,16-JAN-24,23-JAN-24,22-JAN-24,2670138.24,0,0,0,2670138.24,242739.84,0,4602.33,0,0,0,4602.33,242739.84,4602.33,238137.51,0,0
"500220334","ENTERPRISE",63553,3050143,3,2023,1,08-MAR-23,13-MAR-23,21-FEB-23,2406,0,0,0,2406,218.73,0,360.14,0,0,0,360.14,218.73,360.14,0,141.41,0
"500220334","ENTERPRISE",63553,3172056,3,2023,2,24-MAR-23,10-JUL-23,21-MAR-23,3238,0,0,0,3238,294.36,0,351.55,0,0,0,351.55,294.36,351.55,0,57.19,0
"500220334","ENTERPRISE",63553,3161137,3,2023,3,28-JUN-23,28-JUN-23,21-APR-23,5528.3,0,0,0,5528.3,502.57,0,351.55,0,0,0,351.55,502.57,351.55,151.02,0,0
"500220334","ENTERPRISE",63553,3222677,3,2023,4,25-MAY-23,04-SEP-23,22-MAY-23,3058.3,0,0,0,3058.3,278.03,0,383.36,0,0,0,383.36,278.03,383.36,0,105.33,0
"500220334","ENTERPRISE",63553,3255907,3,2023,5,26-JUN-23,09-OCT-23,21-JUN-23,2740,0,0,0,2740,249.09,0,351.55,0,0,0,351.55,249.09,351.55,0,102.46,0
"500220334","ENTERPRISE",63553,3259528,3,2023,6,26-JUL-23,11-OCT-23,21-JUL-23,6901,0,0,0,6901,627.36,0,712.29,0,0,0,712.29,627.36,712.29,0,84.93,0
"500220334","ENTERPRISE",63553,3223452,3,2023,7,23-AUG-23,04-SEP-23,21-AUG-23,5144,0,0,0,5144,467.64,0,0,0,0,0,0,467.64,0,467.64,0,0
"500220334","ENTERPRISE",63553,3418951,3,2023,8,25-SEP-23,15-APR-24,21-SEP-23,1874,0,0,0,1874,170.36,0,561.35,0,0,0,561.35,170.36,561.35,0,390.99,0
"500220334","ENTERPRISE",63553,3272927,3,2023,9,25-OCT-23,25-OCT-23,23-OCT-23,23242.8,0,0,0,23242.8,2112.98,0,351.55,0,0,0,351.55,2112.98,351.55,1761.43,0,0
"500220334","ENTERPRISE",63553,3416767,3,2023,10,30-NOV-23,11-APR-24,21-NOV-23,2899.25,0,0,0,2899.25,263.57,0,351.55,0,0,0,351.55,263.57,351.55,0,87.98,0
"500220334","ENTERPRISE",63553,3557151,3,2023,11,20-DEC-23,30-AUG-24,21-DEC-23,8828,0,0,0,8828,802.55,0,586.35,0,0,0,586.35,802.55,586.35,216.2,0,0
"500220334","ENTERPRISE",63553,3613891,3,2023,12,30-JAN-24,24-OCT-24,22-JAN-24,2118,0,0,0,2118,192.55,0,650.76,0,0,0,650.76,192.55,650.76,0,458.21,0
"500220361","ENTERPRISE",60879,3166077,3,2023,1,27-JUN-23,04-JUL-23,21-FEB-23,18000,0,0,0,18000,1636.36,0,1574.5,0,0,0,1574.5,1636.36,1574.5,61.86,0,0
